YEAR,MONTH,STATE,SECTOR_NAME,ENERGY_SOURCE,GENERATION
2012,1,AK,Total Electric Power Industry,Total,724707.28
2012,1,AK,Total Electric Power Industry,Coal,59799.16
2012,1,AK,Total Electric Power Industry,Hydroelectric Conventional,162651.88
2012,1,AK,Total Electric Power Industry,Natural Gas,385256.38
2012,1,AK,Total Electric Power Industry,Other,0
2012,1,AK,Total Electric Power Industry,Other Biomass,109.47
2012,1,AK,Total Electric Power Industry,Other Gases,244.76
2012,1,AK,Total Electric Power Industry,Petroleum,115561.03
2012,1,AK,Total Electric Power Industry,Wind,1084.6
2012,1,AK,"Electric Generators, Independent Power Producers",Total,306.24
2012,1,AK,"Electric Generators, Independent Power Producers",Other,0
2012,1,AK,"Electric Generators, Independent Power Producers",Wind,306.24
2012,1,AK,"Electric Generators, Electric Utilities",Total,672127.62
2012,1,AK,"Electric Generators, Electric Utilities",Coal,18463.96
2012,1,AK,"Electric Generators, Electric Utilities",Hydroelectric Conventional,162651.88
2012,1,AK,"Electric Generators, Electric Utilities",Natural Gas,381300.03
2012,1,AK,"Electric Generators, Electric Utilities",Petroleum,108933.39
2012,1,AK,"Electric Generators, Electric Utilities",Wind,778.36
2012,1,AK,"Combined Heat and Power, Industrial Power",Total,9274.31
2012,1,AK,"Combined Heat and Power, Industrial Power",Natural Gas,3956.34
2012,1,AK,"Combined Heat and Power, Industrial Power",Other Biomass,109.47
2012,1,AK,"Combined Heat and Power, Industrial Power",Other Gases,244.76
2012,1,AK,"Combined Heat and Power, Industrial Power",Petroleum,4963.73
2012,1,AK,"Combined Heat and Power, Electric Power",Total,15821
2012,1,AK,"Combined Heat and Power, Electric Power",Coal,15821
2012,1,AK,"Combined Heat and Power, Commercial Power",Total,27178.12
2012,1,AK,"Combined Heat and Power, Commercial Power",Coal,25514.21
2012,1,AK,"Combined Heat and Power, Commercial Power",Natural Gas,0
2012,1,AK,"Combined Heat and Power, Commercial Power",Petroleum,1663.91
2012,1,AL,Total Electric Power Industry,Total,13201659.68
2012,1,AL,Total Electric Power Industry,Coal,3105997.98
2012,1,AL,Total Electric Power Industry,Hydroelectric Conventional,1474068.79
2012,1,AL,Total Electric Power Industry,Natural Gas,4579879.27
2012,1,AL,Total Electric Power Industry,Nuclear,3737038
2012,1,AL,Total Electric Power Industry,Other,16709.38
2012,1,AL,Total Electric Power Industry,Other Biomass,299.57
2012,1,AL,Total Electric Power Industry,Other Gases,27571.64
2012,1,AL,Total Electric Power Industry,Petroleum,17116.18
2012,1,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,242978.87
2012,1,AL,"Electric Generators, Independent Power Producers",Total,2955502.07
2012,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,2955386.61
2012,1,AL,"Electric Generators, Independent Power Producers",Other Biomass,0
2012,1,AL,"Electric Generators, Independent Power Producers",Petroleum,115.46
2012,1,AL,"Electric Generators, Electric Utilities",Total,9654172.88
2012,1,AL,"Electric Generators, Electric Utilities",Coal,3082869.48
2012,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1474068.79
2012,1,AL,"Electric Generators, Electric Utilities",Natural Gas,1354496.6
2012,1,AL,"Electric Generators, Electric Utilities",Nuclear,3737038
2012,1,AL,"Electric Generators, Electric Utilities",Other Biomass,0
2012,1,AL,"Electric Generators, Electric Utilities",Petroleum,5700.01
2012,1,AL,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2012,1,AL,"Combined Heat and Power, Industrial Power",Total,381412.73
2012,1,AL,"Combined Heat and Power, Industrial Power",Coal,20071.58
2012,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,77120.76
2012,1,AL,"Combined Heat and Power, Industrial Power",Other,16709.38
2012,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,299.57
2012,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,27571.64
2012,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,11300.71
2012,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,228339.09
2012,1,AL,"Combined Heat and Power, Electric Power",Total,210572
2012,1,AL,"Combined Heat and Power, Electric Power",Coal,3056.92
2012,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,192875.3
2012,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,14639.78
2012,1,AR,Total Electric Power Industry,Total,5896278.06
2012,1,AR,Total Electric Power Industry,Coal,2750301
2012,1,AR,Total Electric Power Industry,Hydroelectric Conventional,291198.23
2012,1,AR,Total Electric Power Industry,Natural Gas,1335118.31
2012,1,AR,Total Electric Power Industry,Nuclear,1368457
2012,1,AR,Total Electric Power Industry,Other,2866.45
2012,1,AR,Total Electric Power Industry,Other Biomass,-534.81
2012,1,AR,Total Electric Power Industry,Petroleum,3222.36
2012,1,AR,Total Electric Power Industry,Pumped Storage,6621
2012,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,139028.52
2012,1,AR,"Electric Generators, Independent Power Producers",Total,1528820.29
2012,1,AR,"Electric Generators, Independent Power Producers",Coal,431857.92
2012,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5665.13
2012,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,1090176
2012,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,184.15
2012,1,AR,"Electric Generators, Independent Power Producers",Petroleum,937.08
2012,1,AR,"Electric Generators, Electric Utilities",Total,4055426.31
2012,1,AR,"Electric Generators, Electric Utilities",Coal,2307183.26
2012,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,285533.1
2012,1,AR,"Electric Generators, Electric Utilities",Natural Gas,85667.79
2012,1,AR,"Electric Generators, Electric Utilities",Nuclear,1368457
2012,1,AR,"Electric Generators, Electric Utilities",Petroleum,1964.16
2012,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,6621
2012,1,AR,"Combined Heat and Power, Industrial Power",Total,177692.46
2012,1,AR,"Combined Heat and Power, Industrial Power",Coal,11259.82
2012,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,24216.56
2012,1,AR,"Combined Heat and Power, Industrial Power",Other,2866.45
2012,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2012,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,321.12
2012,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,139028.52
2012,1,AR,"Combined Heat and Power, Electric Power",Total,134274
2012,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,135012
2012,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,-738
2012,1,AR,"Combined Heat and Power, Commercial Power",Total,65
2012,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,45.96
2012,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,19.04
2012,1,AZ,Total Electric Power Industry,Total,9124816.42
2012,1,AZ,Total Electric Power Industry,Coal,3745580.33
2012,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,639783.85
2012,1,AZ,Total Electric Power Industry,Natural Gas,1704024.63
2012,1,AZ,Total Electric Power Industry,Nuclear,2958862
2012,1,AZ,Total Electric Power Industry,Other,1299.71
2012,1,AZ,Total Electric Power Industry,Other Biomass,3724.1
2012,1,AZ,Total Electric Power Industry,Petroleum,2199.56
2012,1,AZ,Total Electric Power Industry,Pumped Storage,-4074
2012,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,11471
2012,1,AZ,Total Electric Power Industry,Wind,46581.41
2012,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,15363.84
2012,1,AZ,"Electric Generators, Independent Power Producers",Total,1106223.52
2012,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,1032773.53
2012,1,AZ,"Electric Generators, Independent Power Producers",Other,1299.71
2012,1,AZ,"Electric Generators, Independent Power Producers",Other Biomass,1338.72
2012,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,8866.31
2012,1,AZ,"Electric Generators, Independent Power Producers",Wind,46581.41
2012,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,15363.84
2012,1,AZ,"Electric Generators, Electric Utilities",Total,7991639.65
2012,1,AZ,"Electric Generators, Electric Utilities",Coal,3725569.46
2012,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,639783.85
2012,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,664648.18
2012,1,AZ,"Electric Generators, Electric Utilities",Nuclear,2958862
2012,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,2117.88
2012,1,AZ,"Electric Generators, Electric Utilities",Petroleum,2172.63
2012,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,-4074
2012,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2559.65
2012,1,AZ,"Combined Heat and Power, Industrial Power",Total,20035.44
2012,1,AZ,"Combined Heat and Power, Industrial Power",Coal,20010.87
2012,1,AZ,"Combined Heat and Power, Industrial Power",Natural Gas,0
2012,1,AZ,"Combined Heat and Power, Industrial Power",Petroleum,24.57
2012,1,AZ,"Combined Heat and Power, Electric Power",Total,0
2012,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,0
2012,1,AZ,"Combined Heat and Power, Commercial Power",Total,6917.81
2012,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,6602.91
2012,1,AZ,"Combined Heat and Power, Commercial Power",Other Biomass,267.5
2012,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,2.36
2012,1,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,45.05
2012,1,CA,Total Electric Power Industry,Total,15904500.9
2012,1,CA,Total Electric Power Industry,Coal,148202.68
2012,1,CA,Total Electric Power Industry,Geothermal,1024607.93
2012,1,CA,Total Electric Power Industry,Hydroelectric Conventional,1334538.77
2012,1,CA,Total Electric Power Industry,Natural Gas,9419367.43
2012,1,CA,Total Electric Power Industry,Nuclear,2699732
2012,1,CA,Total Electric Power Industry,Other,77788.59
2012,1,CA,Total Electric Power Industry,Other Biomass,213816.31
2012,1,CA,Total Electric Power Industry,Other Gases,151376.74
2012,1,CA,Total Electric Power Industry,Petroleum,65341.06
2012,1,CA,Total Electric Power Industry,Pumped Storage,17931.14
2012,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,3714.87
2012,1,CA,Total Electric Power Industry,Wind,419366.16
2012,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,328717.22
2012,1,CA,"Electric Generators, Independent Power Producers",Total,5897353.64
2012,1,CA,"Electric Generators, Independent Power Producers",Coal,0
2012,1,CA,"Electric Generators, Independent Power Producers",Geothermal,951225.93
2012,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,51985.3
2012,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,4127118.69
2012,1,CA,"Electric Generators, Independent Power Producers",Other,5845.61
2012,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,95966.2
2012,1,CA,"Electric Generators, Independent Power Producers",Petroleum,49692.83
2012,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3004.82
2012,1,CA,"Electric Generators, Independent Power Producers",Wind,380944.88
2012,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,231569.38
2012,1,CA,"Electric Generators, Electric Utilities",Total,6909493.99
2012,1,CA,"Electric Generators, Electric Utilities",Geothermal,73382
2012,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1282415.01
2012,1,CA,"Electric Generators, Electric Utilities",Natural Gas,2778663.76
2012,1,CA,"Electric Generators, Electric Utilities",Nuclear,2699732
2012,1,CA,"Electric Generators, Electric Utilities",Other Biomass,16203.6
2012,1,CA,"Electric Generators, Electric Utilities",Other Gases,0
2012,1,CA,"Electric Generators, Electric Utilities",Petroleum,2349.36
2012,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,17931.14
2012,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,395.84
2012,1,CA,"Electric Generators, Electric Utilities",Wind,38421.28
2012,1,CA,"Combined Heat and Power, Industrial Power",Total,1272024.11
2012,1,CA,"Combined Heat and Power, Industrial Power",Coal,31282.99
2012,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,953833.33
2012,1,CA,"Combined Heat and Power, Industrial Power",Other,62961.96
2012,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,634.36
2012,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,151376.74
2012,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,119.96
2012,1,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,60.43
2012,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,71754.33
2012,1,CA,"Combined Heat and Power, Electric Power",Total,1579635.17
2012,1,CA,"Combined Heat and Power, Electric Power",Coal,116919.69
2012,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,1403871.77
2012,1,CA,"Combined Heat and Power, Electric Power",Other,8981.02
2012,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,15875.29
2012,1,CA,"Combined Heat and Power, Electric Power",Petroleum,8593.9
2012,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,25393.51
2012,1,CA,"Combined Heat and Power, Commercial Power",Total,245993.99
2012,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,138.46
2012,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,155879.9
2012,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2012,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,85136.86
2012,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2012,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,4585
2012,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,253.77
2012,1,CO,Total Electric Power Industry,Total,4418708.27
2012,1,CO,Total Electric Power Industry,Coal,2838453.76
2012,1,CO,Total Electric Power Industry,Hydroelectric Conventional,113676.59
2012,1,CO,Total Electric Power Industry,Natural Gas,843016.13
2012,1,CO,Total Electric Power Industry,Other,5007.8
2012,1,CO,Total Electric Power Industry,Other Biomass,4708.95
2012,1,CO,Total Electric Power Industry,Petroleum,536.97
2012,1,CO,Total Electric Power Industry,Pumped Storage,-17960
2012,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,2254.5
2012,1,CO,Total Electric Power Industry,Wind,629013.58
2012,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2012,1,CO,"Electric Generators, Independent Power Producers",Total,950128.61
2012,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5127.16
2012,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,321690.8
2012,1,CO,"Electric Generators, Independent Power Producers",Other,967.68
2012,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,1752.33
2012,1,CO,"Electric Generators, Independent Power Producers",Petroleum,-177.29
2012,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1922.8
2012,1,CO,"Electric Generators, Independent Power Producers",Wind,618845.13
2012,1,CO,"Electric Generators, Electric Utilities",Total,3431266.95
2012,1,CO,"Electric Generators, Electric Utilities",Coal,2823996.12
2012,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,108549.44
2012,1,CO,"Electric Generators, Electric Utilities",Natural Gas,506726.15
2012,1,CO,"Electric Generators, Electric Utilities",Petroleum,713.79
2012,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,-17960
2012,1,CO,"Electric Generators, Electric Utilities",Wind,9241.45
2012,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2012,1,CO,"Combined Heat and Power, Industrial Power",Total,6332.84
2012,1,CO,"Combined Heat and Power, Industrial Power",Coal,686.49
2012,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,1250.34
2012,1,CO,"Combined Heat and Power, Industrial Power",Other,4040.12
2012,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,0.46
2012,1,CO,"Combined Heat and Power, Industrial Power",Wind,355.43
2012,1,CO,"Combined Heat and Power, Electric Power",Total,30031.98
2012,1,CO,"Combined Heat and Power, Electric Power",Coal,13771.14
2012,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,13304.22
2012,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,2956.62
2012,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2012,1,CO,"Combined Heat and Power, Commercial Power",Total,947.89
2012,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,44.62
2012,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,331.7
2012,1,CO,"Combined Heat and Power, Commercial Power",Wind,571.57
2012,1,CT,Total Electric Power Industry,Total,2969901.23
2012,1,CT,Total Electric Power Industry,Coal,74818.68
2012,1,CT,Total Electric Power Industry,Hydroelectric Conventional,29701.24
2012,1,CT,Total Electric Power Industry,Natural Gas,1185909.01
2012,1,CT,Total Electric Power Industry,Nuclear,1557888
2012,1,CT,Total Electric Power Industry,Other,61811.1
2012,1,CT,Total Electric Power Industry,Other Biomass,53386.67
2012,1,CT,Total Electric Power Industry,Petroleum,320.47
2012,1,CT,Total Electric Power Industry,Pumped Storage,6051
2012,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,15.07
2012,1,CT,"Electric Generators, Independent Power Producers",Total,2827117.85
2012,1,CT,"Electric Generators, Independent Power Producers",Coal,23714.63
2012,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,27178.53
2012,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,1097905.08
2012,1,CT,"Electric Generators, Independent Power Producers",Nuclear,1557888
2012,1,CT,"Electric Generators, Independent Power Producers",Other,61811.1
2012,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,53386.67
2012,1,CT,"Electric Generators, Independent Power Producers",Petroleum,-832.23
2012,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,6051
2012,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,15.07
2012,1,CT,"Electric Generators, Electric Utilities",Total,2618.4
2012,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2522.7
2012,1,CT,"Electric Generators, Electric Utilities",Natural Gas,0
2012,1,CT,"Electric Generators, Electric Utilities",Petroleum,95.7
2012,1,CT,"Combined Heat and Power, Industrial Power",Total,25622.02
2012,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,25041.6
2012,1,CT,"Combined Heat and Power, Industrial Power",Other,0
2012,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,580.42
2012,1,CT,"Combined Heat and Power, Electric Power",Total,82590.33
2012,1,CT,"Combined Heat and Power, Electric Power",Coal,51104.05
2012,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,31013.66
2012,1,CT,"Combined Heat and Power, Electric Power",Petroleum,472.62
2012,1,CT,"Combined Heat and Power, Commercial Power",Total,31952.63
2012,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,31948.67
2012,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,3.96
2012,1,DC,Total Electric Power Industry,Total,5384.25
2012,1,DC,Total Electric Power Industry,Natural Gas,4483.25
2012,1,DC,Total Electric Power Industry,Petroleum,901
2012,1,DC,"Electric Generators, Independent Power Producers",Total,901
2012,1,DC,"Electric Generators, Independent Power Producers",Petroleum,901
2012,1,DC,"Combined Heat and Power, Commercial Power",Total,4483.25
2012,1,DC,"Combined Heat and Power, Commercial Power",Natural Gas,4483.25
2012,1,DC,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,1,DE,Total Electric Power Industry,Total,579599.36
2012,1,DE,Total Electric Power Industry,Coal,46238.62
2012,1,DE,Total Electric Power Industry,Natural Gas,496165.88
2012,1,DE,Total Electric Power Industry,Other Biomass,12739.25
2012,1,DE,Total Electric Power Industry,Other Gases,19821
2012,1,DE,Total Electric Power Industry,Petroleum,2628.08
2012,1,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,1434.85
2012,1,DE,Total Electric Power Industry,Wind,571.68
2012,1,DE,"Electric Generators, Independent Power Producers",Total,458599.7
2012,1,DE,"Electric Generators, Independent Power Producers",Coal,40654.62
2012,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,408898.42
2012,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,5264.01
2012,1,DE,"Electric Generators, Independent Power Producers",Petroleum,2486.6
2012,1,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1296.05
2012,1,DE,"Electric Generators, Electric Utilities",Total,937.01
2012,1,DE,"Electric Generators, Electric Utilities",Natural Gas,685.54
2012,1,DE,"Electric Generators, Electric Utilities",Petroleum,112.68
2012,1,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,138.8
2012,1,DE,"Combined Heat and Power, Industrial Power",Total,55767
2012,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,35946
2012,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,19821
2012,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2012,1,DE,"Combined Heat and Power, Electric Power",Total,63723.97
2012,1,DE,"Combined Heat and Power, Electric Power",Coal,5584
2012,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,50635.93
2012,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,7475.24
2012,1,DE,"Combined Heat and Power, Electric Power",Petroleum,28.81
2012,1,DE,"Combined Heat and Power, Commercial Power",Total,571.68
2012,1,DE,"Combined Heat and Power, Commercial Power",Wind,571.68
2012,1,FL,Total Electric Power Industry,Total,16674200.18
2012,1,FL,Total Electric Power Industry,Coal,3043211.95
2012,1,FL,Total Electric Power Industry,Hydroelectric Conventional,19429.04
2012,1,FL,Total Electric Power Industry,Natural Gas,10935122
2012,1,FL,Total Electric Power Industry,Nuclear,1739731
2012,1,FL,Total Electric Power Industry,Other,275579.72
2012,1,FL,Total Electric Power Industry,Other Biomass,190556.76
2012,1,FL,Total Electric Power Industry,Other Gases,1071.29
2012,1,FL,Total Electric Power Industry,Petroleum,281800.17
2012,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,12460.81
2012,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,175237.45
2012,1,FL,"Electric Generators, Independent Power Producers",Total,716426.11
2012,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,419366.45
2012,1,FL,"Electric Generators, Independent Power Producers",Other,123278.6
2012,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,143325.73
2012,1,FL,"Electric Generators, Independent Power Producers",Petroleum,326.57
2012,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2196.81
2012,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,27931.96
2012,1,FL,"Electric Generators, Electric Utilities",Total,15124967.84
2012,1,FL,"Electric Generators, Electric Utilities",Coal,2907296.26
2012,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,19429.04
2012,1,FL,"Electric Generators, Electric Utilities",Natural Gas,10179336.01
2012,1,FL,"Electric Generators, Electric Utilities",Nuclear,1739731
2012,1,FL,"Electric Generators, Electric Utilities",Other Biomass,6176.78
2012,1,FL,"Electric Generators, Electric Utilities",Petroleum,262734.76
2012,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,10264
2012,1,FL,"Combined Heat and Power, Industrial Power",Total,463646.03
2012,1,FL,"Combined Heat and Power, Industrial Power",Coal,22325.62
2012,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,102267.67
2012,1,FL,"Combined Heat and Power, Industrial Power",Other,152301.12
2012,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,21801.69
2012,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,1071.29
2012,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,18726.58
2012,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,145152.07
2012,1,FL,"Combined Heat and Power, Electric Power",Total,364011.7
2012,1,FL,"Combined Heat and Power, Electric Power",Coal,113590.08
2012,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,232118.31
2012,1,FL,"Combined Heat and Power, Electric Power",Other,0
2012,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,16137.63
2012,1,FL,"Combined Heat and Power, Electric Power",Petroleum,12.26
2012,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2153.42
2012,1,FL,"Combined Heat and Power, Commercial Power",Total,5148.5
2012,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,2033.57
2012,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,3114.94
2012,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2012,1,GA,Total Electric Power Industry,Total,9375147.11
2012,1,GA,Total Electric Power Industry,Coal,3128481.91
2012,1,GA,Total Electric Power Industry,Hydroelectric Conventional,220373.4
2012,1,GA,Total Electric Power Industry,Natural Gas,2708904.49
2012,1,GA,Total Electric Power Industry,Nuclear,3041316
2012,1,GA,Total Electric Power Industry,Other,3815.01
2012,1,GA,Total Electric Power Industry,Other Biomass,7132.79
2012,1,GA,Total Electric Power Industry,Petroleum,44955.45
2012,1,GA,Total Electric Power Industry,Pumped Storage,-48607
2012,1,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,85.07
2012,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,268690
2012,1,GA,"Electric Generators, Independent Power Producers",Total,921391.47
2012,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,579.22
2012,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,906549.66
2012,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,3917.7
2012,1,GA,"Electric Generators, Independent Power Producers",Petroleum,16.89
2012,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,10328
2012,1,GA,"Electric Generators, Electric Utilities",Total,8040965.81
2012,1,GA,"Electric Generators, Electric Utilities",Coal,3070858.87
2012,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,217960.96
2012,1,GA,"Electric Generators, Electric Utilities",Natural Gas,1751998.74
2012,1,GA,"Electric Generators, Electric Utilities",Nuclear,3041316
2012,1,GA,"Electric Generators, Electric Utilities",Other Biomass,0
2012,1,GA,"Electric Generators, Electric Utilities",Petroleum,7438.25
2012,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,-48607
2012,1,GA,"Combined Heat and Power, Industrial Power",Total,411363.09
2012,1,GA,"Combined Heat and Power, Industrial Power",Coal,57623.04
2012,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,1833.22
2012,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,50356.09
2012,1,GA,"Combined Heat and Power, Industrial Power",Other,3815.01
2012,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,2028.12
2012,1,GA,"Combined Heat and Power, Industrial Power",Petroleum,37345.62
2012,1,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,258362
2012,1,GA,"Combined Heat and Power, Electric Power",Total,0
2012,1,GA,"Combined Heat and Power, Electric Power",Natural Gas,0
2012,1,GA,"Combined Heat and Power, Electric Power",Petroleum,0
2012,1,GA,"Combined Heat and Power, Commercial Power",Total,1426.73
2012,1,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2012,1,GA,"Combined Heat and Power, Commercial Power",Other Biomass,1186.96
2012,1,GA,"Combined Heat and Power, Commercial Power",Petroleum,154.69
2012,1,GA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,85.07
2012,1,HI,Total Electric Power Industry,Total,848661.67
