YEAR,MONTH,STATE,SECTOR_NAME,ENERGY_SOURCE,GENERATION
2014,1,AK,"Combined Heat and Power, Commercial Power",Petroleum,373.31
2014,1,AK,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2014,1,AL,Total Electric Power Industry,Total,14290946.25
2014,1,AL,Total Electric Power Industry,Coal,4489615.96
2014,1,AL,Total Electric Power Industry,Hydroelectric Conventional,1344747.53
2014,1,AL,Total Electric Power Industry,Natural Gas,4365823.25
2014,1,AL,Total Electric Power Industry,Nuclear,3744647
2014,1,AL,Total Electric Power Industry,Other,140.51
2014,1,AL,Total Electric Power Industry,Other Biomass,1051.08
2014,1,AL,Total Electric Power Industry,Other Gases,15782.45
2014,1,AL,Total Electric Power Industry,Petroleum,39788.95
2014,1,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,289349.53
2014,1,AL,"Electric Generators, Independent Power Producers",Total,2460315.78
2014,1,AL,"Electric Generators, Independent Power Producers",Natural Gas,2449624
2014,1,AL,"Electric Generators, Independent Power Producers",Other Biomass,933.66
2014,1,AL,"Electric Generators, Independent Power Producers",Petroleum,9758.13
2014,1,AL,"Electric Generators, Electric Utilities",Total,10963592.4
2014,1,AL,"Electric Generators, Electric Utilities",Coal,4469259.12
2014,1,AL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,1344747.53
2014,1,AL,"Electric Generators, Electric Utilities",Natural Gas,1382642.04
2014,1,AL,"Electric Generators, Electric Utilities",Nuclear,3744647
2014,1,AL,"Electric Generators, Electric Utilities",Petroleum,22296.72
2014,1,AL,"Combined Heat and Power, Industrial Power",Total,410295.07
2014,1,AL,"Combined Heat and Power, Industrial Power",Coal,20356.85
2014,1,AL,"Combined Heat and Power, Industrial Power",Natural Gas,94544.47
2014,1,AL,"Combined Heat and Power, Industrial Power",Other,140.51
2014,1,AL,"Combined Heat and Power, Industrial Power",Other Biomass,117.42
2014,1,AL,"Combined Heat and Power, Industrial Power",Other Gases,15782.45
2014,1,AL,"Combined Heat and Power, Industrial Power",Petroleum,7734.11
2014,1,AL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,271619.28
2014,1,AL,"Combined Heat and Power, Electric Power",Total,456743
2014,1,AL,"Combined Heat and Power, Electric Power",Coal,0
2014,1,AL,"Combined Heat and Power, Electric Power",Natural Gas,439012.75
2014,1,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,17730.25
2014,1,AR,Total Electric Power Industry,Total,5638766.82
2014,1,AR,Total Electric Power Industry,Coal,3072837.2
2014,1,AR,Total Electric Power Industry,Hydroelectric Conventional,286356.66
2014,1,AR,Total Electric Power Industry,Natural Gas,1011246.81
2014,1,AR,Total Electric Power Industry,Nuclear,1128306
2014,1,AR,Total Electric Power Industry,Other,1303.21
2014,1,AR,Total Electric Power Industry,Other Biomass,11101.08
2014,1,AR,Total Electric Power Industry,Petroleum,2361.53
2014,1,AR,Total Electric Power Industry,Pumped Storage,6803
2014,1,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,118451.33
2014,1,AR,"Electric Generators, Independent Power Producers",Total,1258011.45
2014,1,AR,"Electric Generators, Independent Power Producers",Coal,452963.74
2014,1,AR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1797.85
2014,1,AR,"Electric Generators, Independent Power Producers",Natural Gas,797819
2014,1,AR,"Electric Generators, Independent Power Producers",Other Biomass,4949.6
2014,1,AR,"Electric Generators, Independent Power Producers",Petroleum,481.26
2014,1,AR,"Electric Generators, Electric Utilities",Total,4135077.94
2014,1,AR,"Electric Generators, Electric Utilities",Coal,2613808.8
2014,1,AR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,284558.81
2014,1,AR,"Electric Generators, Electric Utilities",Natural Gas,100423.64
2014,1,AR,"Electric Generators, Electric Utilities",Nuclear,1128306
2014,1,AR,"Electric Generators, Electric Utilities",Petroleum,1177.69
2014,1,AR,"Electric Generators, Electric Utilities",Pumped Storage,6803
2014,1,AR,"Combined Heat and Power, Industrial Power",Total,160174.46
2014,1,AR,"Combined Heat and Power, Industrial Power",Coal,6064.66
2014,1,AR,"Combined Heat and Power, Industrial Power",Natural Gas,33652.68
2014,1,AR,"Combined Heat and Power, Industrial Power",Other,1303.21
2014,1,AR,"Combined Heat and Power, Industrial Power",Other Biomass,0
2014,1,AR,"Combined Heat and Power, Industrial Power",Petroleum,702.58
2014,1,AR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,118451.33
2014,1,AR,"Combined Heat and Power, Electric Power",Total,84933.76
2014,1,AR,"Combined Heat and Power, Electric Power",Natural Gas,79252
2014,1,AR,"Combined Heat and Power, Electric Power",Other Biomass,5681.76
2014,1,AR,"Combined Heat and Power, Commercial Power",Total,569.21
2014,1,AR,"Combined Heat and Power, Commercial Power",Natural Gas,99.49
2014,1,AR,"Combined Heat and Power, Commercial Power",Other Biomass,469.72
2014,1,AZ,Total Electric Power Industry,Total,9046791.3
2014,1,AZ,Total Electric Power Industry,Coal,3916030.12
2014,1,AZ,Total Electric Power Industry,Hydroelectric Conventional,498839.08
2014,1,AZ,Total Electric Power Industry,Natural Gas,1410173.34
2014,1,AZ,Total Electric Power Industry,Nuclear,2976752
2014,1,AZ,Total Electric Power Industry,Other,0
2014,1,AZ,Total Electric Power Industry,Other Biomass,5532.11
2014,1,AZ,Total Electric Power Industry,Petroleum,3553.4
2014,1,AZ,Total Electric Power Industry,Pumped Storage,6330
2014,1,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,185578.77
2014,1,AZ,Total Electric Power Industry,Wind,29081.61
2014,1,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,14920.86
2014,1,AZ,"Electric Generators, Independent Power Producers",Total,1045025.18
2014,1,AZ,"Electric Generators, Independent Power Producers",Natural Gas,833973.06
2014,1,AZ,"Electric Generators, Independent Power Producers",Other,0
2014,1,AZ,"Electric Generators, Independent Power Producers",Other Biomass,3440.47
2014,1,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,163609.19
2014,1,AZ,"Electric Generators, Independent Power Producers",Wind,29081.61
2014,1,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,14920.86
2014,1,AZ,"Electric Generators, Electric Utilities",Total,7969552.3
2014,1,AZ,"Electric Generators, Electric Utilities",Coal,3916030.12
2014,1,AZ,"Electric Generators, Electric Utilities",Hydroelectric Conventional,498839.08
2014,1,AZ,"Electric Generators, Electric Utilities",Natural Gas,545107.11
2014,1,AZ,"Electric Generators, Electric Utilities",Nuclear,2976752
2014,1,AZ,"Electric Generators, Electric Utilities",Other Biomass,2091.65
2014,1,AZ,"Electric Generators, Electric Utilities",Petroleum,3550.12
2014,1,AZ,"Electric Generators, Electric Utilities",Pumped Storage,6330
2014,1,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,20852.22
2014,1,AZ,"Combined Heat and Power, Electric Power",Total,18536.91
2014,1,AZ,"Combined Heat and Power, Electric Power",Natural Gas,18536.91
2014,1,AZ,"Combined Heat and Power, Electric Power",Petroleum,0
2014,1,AZ,"Combined Heat and Power, Commercial Power",Total,13676.91
2014,1,AZ,"Combined Heat and Power, Commercial Power",Natural Gas,12556.26
2014,1,AZ,"Combined Heat and Power, Commercial Power",Petroleum,3.29
2014,1,AZ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,1117.36
2014,1,CA,Total Electric Power Industry,Total,15662855.12
2014,1,CA,Total Electric Power Industry,Coal,25108.77
2014,1,CA,Total Electric Power Industry,Geothermal,1047824.19
2014,1,CA,Total Electric Power Industry,Hydroelectric Conventional,811189.67
2014,1,CA,Total Electric Power Industry,Natural Gas,10424212.18
2014,1,CA,Total Electric Power Industry,Nuclear,1597319
2014,1,CA,Total Electric Power Industry,Other,70787.49
2014,1,CA,Total Electric Power Industry,Other Biomass,244434.15
2014,1,CA,Total Electric Power Industry,Other Gases,92956.56
2014,1,CA,Total Electric Power Industry,Petroleum,5974.57
2014,1,CA,Total Electric Power Industry,Pumped Storage,-220
2014,1,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,388107.97
2014,1,CA,Total Electric Power Industry,Wind,606522.67
2014,1,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,348637.91
2014,1,CA,"Electric Generators, Independent Power Producers",Total,6900398.04
2014,1,CA,"Electric Generators, Independent Power Producers",Geothermal,951413.02
2014,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,32341.43
2014,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,4642596.48
2014,1,CA,"Electric Generators, Independent Power Producers",Other,9100.31
2014,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,118187.35
2014,1,CA,"Electric Generators, Independent Power Producers",Petroleum,2550.51
2014,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,358170.85
2014,1,CA,"Electric Generators, Independent Power Producers",Wind,543526.31
2014,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,242511.79
2014,1,CA,"Electric Generators, Electric Utilities",Total,5335881.34
2014,1,CA,"Electric Generators, Electric Utilities",Geothermal,72388
2014,1,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,778768.68
2014,1,CA,"Electric Generators, Electric Utilities",Natural Gas,2780873.27
2014,1,CA,"Electric Generators, Electric Utilities",Nuclear,1597319
2014,1,CA,"Electric Generators, Electric Utilities",Other,0
2014,1,CA,"Electric Generators, Electric Utilities",Other Biomass,16893.87
2014,1,CA,"Electric Generators, Electric Utilities",Other Gases,0
2014,1,CA,"Electric Generators, Electric Utilities",Petroleum,2218.86
2014,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,-220
2014,1,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,24847.62
2014,1,CA,"Electric Generators, Electric Utilities",Wind,62792.05
2014,1,CA,"Combined Heat and Power, Industrial Power",Total,1365140.74
2014,1,CA,"Combined Heat and Power, Industrial Power",Coal,24740.67
2014,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1131611
2014,1,CA,"Combined Heat and Power, Industrial Power",Other,51568.18
2014,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,528.1
2014,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,92956.56
2014,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,232.05
2014,1,CA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,271.5
2014,1,CA,"Combined Heat and Power, Industrial Power",Wind,133.07
2014,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,63099.62
2014,1,CA,"Combined Heat and Power, Electric Power",Total,1813933.75
2014,1,CA,"Combined Heat and Power, Electric Power",Coal,368.1
2014,1,CA,"Combined Heat and Power, Electric Power",Geothermal,24023.17
2014,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,1718192.7
2014,1,CA,"Combined Heat and Power, Electric Power",Other,10119
2014,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,17360.17
2014,1,CA,"Combined Heat and Power, Electric Power",Other Gases,0
2014,1,CA,"Combined Heat and Power, Electric Power",Petroleum,844.1
2014,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,43026.51
2014,1,CA,"Combined Heat and Power, Commercial Power",Total,247501.25
2014,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,79.56
2014,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,150938.74
2014,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,91464.65
2014,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,129.05
2014,1,CA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,4818
2014,1,CA,"Combined Heat and Power, Commercial Power",Wind,71.25
2014,1,CO,Total Electric Power Industry,Total,4903414.96
2014,1,CO,Total Electric Power Industry,Coal,3171885.15
2014,1,CO,Total Electric Power Industry,Hydroelectric Conventional,133556.91
2014,1,CO,Total Electric Power Industry,Natural Gas,784705.83
2014,1,CO,Total Electric Power Industry,Other,3808.9
2014,1,CO,Total Electric Power Industry,Other Biomass,7442.31
2014,1,CO,Total Electric Power Industry,Petroleum,1549.49
2014,1,CO,Total Electric Power Industry,Pumped Storage,-20088
2014,1,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,15613.49
2014,1,CO,Total Electric Power Industry,Wind,804751.36
2014,1,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,189.53
2014,1,CO,"Electric Generators, Independent Power Producers",Total,1115503.36
2014,1,CO,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,13666.61
2014,1,CO,"Electric Generators, Independent Power Producers",Natural Gas,299774.37
2014,1,CO,"Electric Generators, Independent Power Producers",Other,949.3
2014,1,CO,"Electric Generators, Independent Power Producers",Other Biomass,3721.48
2014,1,CO,"Electric Generators, Independent Power Producers",Petroleum,0
2014,1,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,14971.91
2014,1,CO,"Electric Generators, Independent Power Producers",Wind,782419.7
2014,1,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2014,1,CO,"Electric Generators, Electric Utilities",Total,3760567.12
2014,1,CO,"Electric Generators, Electric Utilities",Coal,3163908.28
2014,1,CO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,119367.82
2014,1,CO,"Electric Generators, Electric Utilities",Natural Gas,473746.46
2014,1,CO,"Electric Generators, Electric Utilities",Petroleum,1546.6
2014,1,CO,"Electric Generators, Electric Utilities",Pumped Storage,-20088
2014,1,CO,"Electric Generators, Electric Utilities",Wind,21896.44
2014,1,CO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,189.53
2014,1,CO,"Combined Heat and Power, Industrial Power",Total,4813.25
2014,1,CO,"Combined Heat and Power, Industrial Power",Coal,153.31
2014,1,CO,"Combined Heat and Power, Industrial Power",Natural Gas,1581.93
2014,1,CO,"Combined Heat and Power, Industrial Power",Other,2859.6
2014,1,CO,"Combined Heat and Power, Industrial Power",Petroleum,2.89
2014,1,CO,"Combined Heat and Power, Industrial Power",Wind,215.53
2014,1,CO,"Combined Heat and Power, Electric Power",Total,18487.73
2014,1,CO,"Combined Heat and Power, Electric Power",Coal,7823.57
2014,1,CO,"Combined Heat and Power, Electric Power",Natural Gas,6943.33
2014,1,CO,"Combined Heat and Power, Electric Power",Other Biomass,3720.83
2014,1,CO,"Combined Heat and Power, Electric Power",Petroleum,0
2014,1,CO,"Combined Heat and Power, Commercial Power",Total,4043.5
2014,1,CO,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,522.47
2014,1,CO,"Combined Heat and Power, Commercial Power",Natural Gas,2659.74
2014,1,CO,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,1,CO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,641.58
2014,1,CO,"Combined Heat and Power, Commercial Power",Wind,219.7
2014,1,CT,Total Electric Power Industry,Total,3059928.38
2014,1,CT,Total Electric Power Industry,Coal,171748.3
2014,1,CT,Total Electric Power Industry,Hydroelectric Conventional,40684.08
2014,1,CT,Total Electric Power Industry,Natural Gas,888538.3
2014,1,CT,Total Electric Power Industry,Nuclear,1547921
2014,1,CT,Total Electric Power Industry,Other,50609.35
2014,1,CT,Total Electric Power Industry,Other Biomass,55246.6
2014,1,CT,Total Electric Power Industry,Petroleum,288247.35
2014,1,CT,Total Electric Power Industry,Pumped Storage,3967
2014,1,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,632.71
2014,1,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,12333.69
2014,1,CT,"Electric Generators, Independent Power Producers",Total,2959406.55
2014,1,CT,"Electric Generators, Independent Power Producers",Coal,171748.3
2014,1,CT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,37130.97
2014,1,CT,"Electric Generators, Independent Power Producers",Natural Gas,802406.74
2014,1,CT,"Electric Generators, Independent Power Producers",Nuclear,1547921
2014,1,CT,"Electric Generators, Independent Power Producers",Other,48420.46
2014,1,CT,"Electric Generators, Independent Power Producers",Other Biomass,52801.21
2014,1,CT,"Electric Generators, Independent Power Producers",Petroleum,282357.16
2014,1,CT,"Electric Generators, Independent Power Producers",Pumped Storage,3967
2014,1,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,632.71
2014,1,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,12021
2014,1,CT,"Electric Generators, Electric Utilities",Total,8640.1
2014,1,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3553.11
2014,1,CT,"Electric Generators, Electric Utilities",Natural Gas,3642.35
2014,1,CT,"Electric Generators, Electric Utilities",Petroleum,1444.63
2014,1,CT,"Combined Heat and Power, Industrial Power",Total,49029.71
2014,1,CT,"Combined Heat and Power, Industrial Power",Natural Gas,46246
2014,1,CT,"Combined Heat and Power, Industrial Power",Other,0
2014,1,CT,"Combined Heat and Power, Industrial Power",Petroleum,2783.7
2014,1,CT,"Combined Heat and Power, Electric Power",Total,13649.42
2014,1,CT,"Combined Heat and Power, Electric Power",Natural Gas,13307.24
2014,1,CT,"Combined Heat and Power, Electric Power",Petroleum,342.18
2014,1,CT,"Combined Heat and Power, Commercial Power",Total,29202.6
2014,1,CT,"Combined Heat and Power, Commercial Power",Natural Gas,22935.96
2014,1,CT,"Combined Heat and Power, Commercial Power",Other,2188.89
2014,1,CT,"Combined Heat and Power, Commercial Power",Other Biomass,2445.39
2014,1,CT,"Combined Heat and Power, Commercial Power",Petroleum,1319.68
2014,1,CT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,312.69
2014,1,DC,Total Electric Power Industry,Total,5009.12
2014,1,DC,Total Electric Power Industry,Natural Gas,5009.12
2014,1,DC,Total Electric Power Industry,Petroleum,0
2014,1,DC,"Combined Heat and Power, Commercial Power",Total,5009.12
2014,1,DC,"Combined Heat and Power, Commercial Power",Natural Gas,5009.12
2014,1,DC,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,1,DE,Total Electric Power Industry,Total,602145.71
2014,1,DE,Total Electric Power Industry,Coal,167318.03
2014,1,DE,Total Electric Power Industry,Natural Gas,298943.19
2014,1,DE,Total Electric Power Industry,Other Biomass,4690.4
2014,1,DE,Total Electric Power Industry,Other Gases,15566.34
2014,1,DE,Total Electric Power Industry,Petroleum,112342.82
2014,1,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,2803.73
2014,1,DE,Total Electric Power Industry,Wind,481.21
2014,1,DE,"Electric Generators, Independent Power Producers",Total,464300.87
2014,1,DE,"Electric Generators, Independent Power Producers",Coal,167318.03
2014,1,DE,"Electric Generators, Independent Power Producers",Natural Gas,197603.02
2014,1,DE,"Electric Generators, Independent Power Producers",Other Biomass,4690.4
2014,1,DE,"Electric Generators, Independent Power Producers",Petroleum,92391.87
2014,1,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2297.56
2014,1,DE,"Electric Generators, Electric Utilities",Total,4082.24
2014,1,DE,"Electric Generators, Electric Utilities",Natural Gas,3238.77
2014,1,DE,"Electric Generators, Electric Utilities",Petroleum,337.29
2014,1,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,506.17
2014,1,DE,"Combined Heat and Power, Industrial Power",Total,63378
2014,1,DE,"Combined Heat and Power, Industrial Power",Natural Gas,47811.66
2014,1,DE,"Combined Heat and Power, Industrial Power",Other Gases,15566.34
2014,1,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2014,1,DE,"Combined Heat and Power, Electric Power",Total,69903.4
2014,1,DE,"Combined Heat and Power, Electric Power",Coal,0
2014,1,DE,"Combined Heat and Power, Electric Power",Natural Gas,50289.75
2014,1,DE,"Combined Heat and Power, Electric Power",Other Biomass,0
2014,1,DE,"Combined Heat and Power, Electric Power",Petroleum,19613.65
2014,1,DE,"Combined Heat and Power, Commercial Power",Total,481.21
2014,1,DE,"Combined Heat and Power, Commercial Power",Wind,481.21
2014,1,FL,Total Electric Power Industry,Total,19061154.31
2014,1,FL,Total Electric Power Industry,Coal,4692281.94
2014,1,FL,Total Electric Power Industry,Hydroelectric Conventional,24194.57
2014,1,FL,Total Electric Power Industry,Natural Gas,10681686.49
2014,1,FL,Total Electric Power Industry,Nuclear,2734914
2014,1,FL,Total Electric Power Industry,Other,223836.33
2014,1,FL,Total Electric Power Industry,Other Biomass,204515.63
2014,1,FL,Total Electric Power Industry,Other Gases,304.45
2014,1,FL,Total Electric Power Industry,Petroleum,264768.45
2014,1,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,10503.03
2014,1,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,224149.43
2014,1,FL,"Electric Generators, Independent Power Producers",Total,706118.32
2014,1,FL,"Electric Generators, Independent Power Producers",Coal,0
2014,1,FL,"Electric Generators, Independent Power Producers",Natural Gas,371669.75
2014,1,FL,"Electric Generators, Independent Power Producers",Other,113045.34
2014,1,FL,"Electric Generators, Independent Power Producers",Other Biomass,140001.59
2014,1,FL,"Electric Generators, Independent Power Producers",Petroleum,685.76
2014,1,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1797.41
2014,1,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,78918.48
2014,1,FL,"Electric Generators, Electric Utilities",Total,17543747.34
2014,1,FL,"Electric Generators, Electric Utilities",Coal,4674905.95
2014,1,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,24194.57
2014,1,FL,"Electric Generators, Electric Utilities",Natural Gas,9834190.31
2014,1,FL,"Electric Generators, Electric Utilities",Nuclear,2734914
2014,1,FL,"Electric Generators, Electric Utilities",Other Biomass,7964.48
2014,1,FL,"Electric Generators, Electric Utilities",Petroleum,258966.02
2014,1,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,8612
2014,1,FL,"Combined Heat and Power, Industrial Power",Total,435280.95
2014,1,FL,"Combined Heat and Power, Industrial Power",Coal,17375.99
2014,1,FL,"Combined Heat and Power, Industrial Power",Natural Gas,124437.8
2014,1,FL,"Combined Heat and Power, Industrial Power",Other,110790.99
2014,1,FL,"Combined Heat and Power, Industrial Power",Other Biomass,33870.04
2014,1,FL,"Combined Heat and Power, Industrial Power",Other Gases,304.45
2014,1,FL,"Combined Heat and Power, Industrial Power",Petroleum,5113.28
2014,1,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,143388.4
2014,1,FL,"Combined Heat and Power, Electric Power",Total,370222.44
2014,1,FL,"Combined Heat and Power, Electric Power",Coal,0
2014,1,FL,"Combined Heat and Power, Electric Power",Natural Gas,348910.4
2014,1,FL,"Combined Heat and Power, Electric Power",Other,0
2014,1,FL,"Combined Heat and Power, Electric Power",Other Biomass,19466.11
2014,1,FL,"Combined Heat and Power, Electric Power",Petroleum,3.39
2014,1,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1842.55
2014,1,FL,"Combined Heat and Power, Commercial Power",Total,5785.25
2014,1,FL,"Combined Heat and Power, Commercial Power",Natural Gas,2478.24
2014,1,FL,"Combined Heat and Power, Commercial Power",Other Biomass,3213.4
2014,1,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2014,1,FL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,93.61
2014,1,GA,Total Electric Power Industry,Total,12090541.55
2014,1,GA,Total Electric Power Industry,Coal,4996231.11
2014,1,GA,Total Electric Power Industry,Hydroelectric Conventional,442395.76
2014,1,GA,Total Electric Power Industry,Natural Gas,3138762.87
2014,1,GA,Total Electric Power Industry,Nuclear,3039576
2014,1,GA,Total Electric Power Industry,Other,5248.79
2014,1,GA,Total Electric Power Industry,Other Biomass,32489.52
2014,1,GA,Total Electric Power Industry,Petroleum,102612.93
2014,1,GA,Total Electric Power Industry,Pumped Storage,6251
2014,1,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,7968.55
2014,1,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,319005.03
2014,1,GA,"Electric Generators, Independent Power Producers",Total,806290.57
2014,1,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1558.09
2014,1,GA,"Electric Generators, Independent Power Producers",Natural Gas,718191.49
2014,1,GA,"Electric Generators, Independent Power Producers",Other Biomass,8012.23
2014,1,GA,"Electric Generators, Independent Power Producers",Petroleum,29617.14
2014,1,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,7827.9
2014,1,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,41083.72
2014,1,GA,"Electric Generators, Electric Utilities",Total,10851040.01
2014,1,GA,"Electric Generators, Electric Utilities",Coal,4941117.22
2014,1,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,438771.82
2014,1,GA,"Electric Generators, Electric Utilities",Natural Gas,2377965.35
2014,1,GA,"Electric Generators, Electric Utilities",Nuclear,3039576
2014,1,GA,"Electric Generators, Electric Utilities",Other Biomass,0
2014,1,GA,"Electric Generators, Electric Utilities",Petroleum,47358.63
2014,1,GA,"Electric Generators, Electric Utilities",Pumped Storage,6251
2014,1,GA,"Combined Heat and Power, Industrial Power",Total,426637.97
2014,1,GA,"Combined Heat and Power, Industrial Power",Coal,55113.89
2014,1,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2065.85
2014,1,GA,"Combined Heat and Power, Industrial Power",Natural Gas,40067.54
2014,1,GA,"Combined Heat and Power, Industrial Power",Other,5248.79
2014,1,GA,"Combined Heat and Power, Industrial Power",Other Biomass,21017.65
