"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through July 2016",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2016,1,ME,"Combined Heat and Power, Electric Power",Other,9739
2016,1,ME,"Combined Heat and Power, Electric Power",Petroleum,655
2016,1,ME,"Combined Heat and Power, Electric Power",Other Biomass,147
2016,1,ME,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,30216
2016,1,ME,"Electric Generators, Independent Power Producers",Total,998146
2016,1,ME,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,330821
2016,1,ME,"Electric Generators, Independent Power Producers",Natural Gas,349087
2016,1,ME,"Electric Generators, Independent Power Producers",Other,3872
2016,1,ME,"Electric Generators, Independent Power Producers",Petroleum,17700
2016,1,ME,"Electric Generators, Independent Power Producers",Other Biomass,7276
2016,1,ME,"Electric Generators, Independent Power Producers",Wind,162355
2016,1,ME,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,127034
2016,1,ME,"Electric Generators, Electric Utilities",Total,19
2016,1,ME,"Electric Generators, Electric Utilities",Petroleum,19
2016,1,MI,Total Electric Power Industry,Total,10602861
2016,1,MI,Total Electric Power Industry,Coal,4353345
2016,1,MI,Total Electric Power Industry,Pumped Storage,-38804
2016,1,MI,Total Electric Power Industry,Hydroelectric Conventional,126410
2016,1,MI,Total Electric Power Industry,Natural Gas,2132476
2016,1,MI,Total Electric Power Industry,Nuclear,3108365
2016,1,MI,Total Electric Power Industry,Other Gases,139478
2016,1,MI,Total Electric Power Industry,Other,26490
2016,1,MI,Total Electric Power Industry,Petroleum,28036
2016,1,MI,Total Electric Power Industry,Solar Thermal and Photovoltaic,446
2016,1,MI,Total Electric Power Industry,Other Biomass,89203
2016,1,MI,Total Electric Power Industry,Wind,519386
2016,1,MI,Total Electric Power Industry,Wood and Wood Derived Fuels,118031
2016,1,MI,"Combined Heat and Power, Industrial Power",Total,139175
2016,1,MI,"Combined Heat and Power, Industrial Power",Coal,14023
2016,1,MI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2228
2016,1,MI,"Combined Heat and Power, Industrial Power",Natural Gas,48880
2016,1,MI,"Combined Heat and Power, Industrial Power",Other,2227
2016,1,MI,"Combined Heat and Power, Industrial Power",Petroleum,15106
2016,1,MI,"Combined Heat and Power, Industrial Power",Other Biomass,486
2016,1,MI,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,56224
2016,1,MI,"Combined Heat and Power, Commercial Power",Total,85572
2016,1,MI,"Combined Heat and Power, Commercial Power",Coal,1340
2016,1,MI,"Combined Heat and Power, Commercial Power",Natural Gas,62728
2016,1,MI,"Combined Heat and Power, Commercial Power",Other,10622
2016,1,MI,"Combined Heat and Power, Commercial Power",Petroleum,88
2016,1,MI,"Combined Heat and Power, Commercial Power",Other Biomass,10794
2016,1,MI,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,1,MI,"Combined Heat and Power, Electric Power",Total,1132311
2016,1,MI,"Combined Heat and Power, Electric Power",Coal,35735
2016,1,MI,"Combined Heat and Power, Electric Power",Natural Gas,949696
2016,1,MI,"Combined Heat and Power, Electric Power",Other Gases,137593
2016,1,MI,"Combined Heat and Power, Electric Power",Other,4676
2016,1,MI,"Combined Heat and Power, Electric Power",Petroleum,2786
2016,1,MI,"Combined Heat and Power, Electric Power",Other Biomass,382
2016,1,MI,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1443
2016,1,MI,"Electric Generators, Independent Power Producers",Total,1645954
2016,1,MI,"Electric Generators, Independent Power Producers",Coal,19
2016,1,MI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,9201
2016,1,MI,"Electric Generators, Independent Power Producers",Natural Gas,581875
2016,1,MI,"Electric Generators, Independent Power Producers",Nuclear,604084
2016,1,MI,"Electric Generators, Independent Power Producers",Other,7561
2016,1,MI,"Electric Generators, Independent Power Producers",Petroleum,0
2016,1,MI,"Electric Generators, Independent Power Producers",Other Biomass,77541
2016,1,MI,"Electric Generators, Independent Power Producers",Wind,305327
2016,1,MI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,60345
2016,1,MI,"Electric Generators, Electric Utilities",Total,7599850
2016,1,MI,"Electric Generators, Electric Utilities",Coal,4302227
2016,1,MI,"Electric Generators, Electric Utilities",Pumped Storage,-38804
2016,1,MI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,114981
2016,1,MI,"Electric Generators, Electric Utilities",Natural Gas,489297
2016,1,MI,"Electric Generators, Electric Utilities",Nuclear,2504281
2016,1,MI,"Electric Generators, Electric Utilities",Other Gases,1885
2016,1,MI,"Electric Generators, Electric Utilities",Other,1403
2016,1,MI,"Electric Generators, Electric Utilities",Petroleum,10056
2016,1,MI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,446
2016,1,MI,"Electric Generators, Electric Utilities",Wind,214059
2016,1,MI,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,19
2016,1,MN,Total Electric Power Industry,Total,5266591
2016,1,MN,Total Electric Power Industry,Coal,2473692
2016,1,MN,Total Electric Power Industry,Hydroelectric Conventional,45123
2016,1,MN,Total Electric Power Industry,Natural Gas,764118
2016,1,MN,Total Electric Power Industry,Nuclear,897547
2016,1,MN,Total Electric Power Industry,Other,33262
2016,1,MN,Total Electric Power Industry,Petroleum,2348
2016,1,MN,Total Electric Power Industry,Solar Thermal and Photovoltaic,426
2016,1,MN,Total Electric Power Industry,Other Biomass,54937
2016,1,MN,Total Electric Power Industry,Wind,910543
2016,1,MN,Total Electric Power Industry,Wood and Wood Derived Fuels,84595
2016,1,MN,"Combined Heat and Power, Industrial Power",Total,110993
2016,1,MN,"Combined Heat and Power, Industrial Power",Coal,62262
2016,1,MN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2820
2016,1,MN,"Combined Heat and Power, Industrial Power",Natural Gas,9354
2016,1,MN,"Combined Heat and Power, Industrial Power",Other,4699
2016,1,MN,"Combined Heat and Power, Industrial Power",Petroleum,81
2016,1,MN,"Combined Heat and Power, Industrial Power",Other Biomass,420
2016,1,MN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,31356
2016,1,MN,"Combined Heat and Power, Commercial Power",Total,23116
2016,1,MN,"Combined Heat and Power, Commercial Power",Coal,30
2016,1,MN,"Combined Heat and Power, Commercial Power",Natural Gas,15136
2016,1,MN,"Combined Heat and Power, Commercial Power",Other,2923
2016,1,MN,"Combined Heat and Power, Commercial Power",Petroleum,353
2016,1,MN,"Combined Heat and Power, Commercial Power",Other Biomass,2006
2016,1,MN,"Combined Heat and Power, Commercial Power",Wind,2668
2016,1,MN,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2016,1,MN,"Combined Heat and Power, Electric Power",Total,63747
2016,1,MN,"Combined Heat and Power, Electric Power",Natural Gas,40417
2016,1,MN,"Combined Heat and Power, Electric Power",Petroleum,0
2016,1,MN,"Combined Heat and Power, Electric Power",Other Biomass,5118
2016,1,MN,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,18212
2016,1,MN,"Electric Generators, Independent Power Producers",Total,862406
2016,1,MN,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,14621
2016,1,MN,"Electric Generators, Independent Power Producers",Natural Gas,36809
2016,1,MN,"Electric Generators, Independent Power Producers",Other,12168
2016,1,MN,"Electric Generators, Independent Power Producers",Petroleum,854
2016,1,MN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,426
2016,1,MN,"Electric Generators, Independent Power Producers",Other Biomass,30231
2016,1,MN,"Electric Generators, Independent Power Producers",Wind,747466
2016,1,MN,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,19832
2016,1,MN,"Electric Generators, Electric Utilities",Total,4206329
2016,1,MN,"Electric Generators, Electric Utilities",Coal,2411400
2016,1,MN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,27682
2016,1,MN,"Electric Generators, Electric Utilities",Natural Gas,662401
2016,1,MN,"Electric Generators, Electric Utilities",Nuclear,897547
2016,1,MN,"Electric Generators, Electric Utilities",Other,13473
2016,1,MN,"Electric Generators, Electric Utilities",Petroleum,1060
2016,1,MN,"Electric Generators, Electric Utilities",Other Biomass,17162
2016,1,MN,"Electric Generators, Electric Utilities",Wind,160409
2016,1,MN,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,15195
2016,1,MO,Total Electric Power Industry,Total,7922011
2016,1,MO,Total Electric Power Industry,Coal,6146448
2016,1,MO,Total Electric Power Industry,Pumped Storage,104213
2016,1,MO,Total Electric Power Industry,Hydroelectric Conventional,333051
2016,1,MO,Total Electric Power Industry,Natural Gas,296057
2016,1,MO,Total Electric Power Industry,Nuclear,922994
2016,1,MO,Total Electric Power Industry,Other,2478
2016,1,MO,Total Electric Power Industry,Petroleum,5085
2016,1,MO,Total Electric Power Industry,Solar Thermal and Photovoltaic,1315
2016,1,MO,Total Electric Power Industry,Other Biomass,6484
2016,1,MO,Total Electric Power Industry,Wind,98500
2016,1,MO,Total Electric Power Industry,Wood and Wood Derived Fuels,5386
2016,1,MO,"Combined Heat and Power, Industrial Power",Total,2240
2016,1,MO,"Combined Heat and Power, Industrial Power",Coal,1494
2016,1,MO,"Combined Heat and Power, Industrial Power",Natural Gas,315
2016,1,MO,"Combined Heat and Power, Industrial Power",Petroleum,0
2016,1,MO,"Combined Heat and Power, Industrial Power",Other Biomass,431
2016,1,MO,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2016,1,MO,"Combined Heat and Power, Commercial Power",Total,14386
2016,1,MO,"Combined Heat and Power, Commercial Power",Coal,4818
2016,1,MO,"Combined Heat and Power, Commercial Power",Natural Gas,4052
2016,1,MO,"Combined Heat and Power, Commercial Power",Petroleum,15
2016,1,MO,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,114
2016,1,MO,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,5386
2016,1,MO,"Combined Heat and Power, Electric Power",Total,4702
2016,1,MO,"Combined Heat and Power, Electric Power",Coal,2518
2016,1,MO,"Combined Heat and Power, Electric Power",Natural Gas,2184
2016,1,MO,"Combined Heat and Power, Electric Power",Petroleum,0
2016,1,MO,"Electric Generators, Independent Power Producers",Total,189271
2016,1,MO,"Electric Generators, Independent Power Producers",Coal,0
2016,1,MO,"Electric Generators, Independent Power Producers",Natural Gas,87650
2016,1,MO,"Electric Generators, Independent Power Producers",Petroleum,0
2016,1,MO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1200
2016,1,MO,"Electric Generators, Independent Power Producers",Other Biomass,1921
2016,1,MO,"Electric Generators, Independent Power Producers",Wind,98500
2016,1,MO,"Electric Generators, Electric Utilities",Total,7711412
2016,1,MO,"Electric Generators, Electric Utilities",Coal,6137618
2016,1,MO,"Electric Generators, Electric Utilities",Pumped Storage,104213
2016,1,MO,"Electric Generators, Electric Utilities",Hydroelectric Conventional,333051
2016,1,MO,"Electric Generators, Electric Utilities",Natural Gas,201856
2016,1,MO,"Electric Generators, Electric Utilities",Nuclear,922994
2016,1,MO,"Electric Generators, Electric Utilities",Other,2478
2016,1,MO,"Electric Generators, Electric Utilities",Petroleum,5069
2016,1,MO,"Electric Generators, Electric Utilities",Other Biomass,4132
2016,1,MO,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,1,MS,Total Electric Power Industry,Total,5983367
2016,1,MS,Total Electric Power Industry,Coal,481951
2016,1,MS,Total Electric Power Industry,Natural Gas,4349880
2016,1,MS,Total Electric Power Industry,Nuclear,1013775
2016,1,MS,Total Electric Power Industry,Other,396
2016,1,MS,Total Electric Power Industry,Petroleum,4124
2016,1,MS,Total Electric Power Industry,Other Biomass,1382
2016,1,MS,Total Electric Power Industry,Wood and Wood Derived Fuels,131860
2016,1,MS,"Combined Heat and Power, Industrial Power",Total,168527
2016,1,MS,"Combined Heat and Power, Industrial Power",Coal,0
2016,1,MS,"Combined Heat and Power, Industrial Power",Natural Gas,35822
2016,1,MS,"Combined Heat and Power, Industrial Power",Other,396
2016,1,MS,"Combined Heat and Power, Industrial Power",Petroleum,153
2016,1,MS,"Combined Heat and Power, Industrial Power",Other Biomass,296
2016,1,MS,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,131860
2016,1,MS,"Combined Heat and Power, Commercial Power",Total,1789
2016,1,MS,"Combined Heat and Power, Commercial Power",Natural Gas,1789
2016,1,MS,"Electric Generators, Independent Power Producers",Total,1018570
2016,1,MS,"Electric Generators, Independent Power Producers",Coal,218486
2016,1,MS,"Electric Generators, Independent Power Producers",Natural Gas,798998
2016,1,MS,"Electric Generators, Independent Power Producers",Other Biomass,1086
2016,1,MS,"Electric Generators, Electric Utilities",Total,4794481
2016,1,MS,"Electric Generators, Electric Utilities",Coal,263465
2016,1,MS,"Electric Generators, Electric Utilities",Natural Gas,3513270
2016,1,MS,"Electric Generators, Electric Utilities",Nuclear,1013775
2016,1,MS,"Electric Generators, Electric Utilities",Petroleum,3971
2016,1,MS,"Electric Generators, Electric Utilities",Other Biomass,0
2016,1,MS,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,1,MT,Total Electric Power Industry,Total,2467871
2016,1,MT,Total Electric Power Industry,Coal,1479156
2016,1,MT,Total Electric Power Industry,Hydroelectric Conventional,642308
2016,1,MT,Total Electric Power Industry,Natural Gas,76957
2016,1,MT,Total Electric Power Industry,Other Gases,1423
2016,1,MT,Total Electric Power Industry,Other,28860
2016,1,MT,Total Electric Power Industry,Petroleum,42190
2016,1,MT,Total Electric Power Industry,Wind,195904
2016,1,MT,Total Electric Power Industry,Wood and Wood Derived Fuels,1074
2016,1,MT,"Combined Heat and Power, Industrial Power",Total,1471
2016,1,MT,"Combined Heat and Power, Industrial Power",Coal,397
2016,1,MT,"Combined Heat and Power, Industrial Power",Natural Gas,0
2016,1,MT,"Combined Heat and Power, Industrial Power",Other Gases,0
2016,1,MT,"Combined Heat and Power, Industrial Power",Petroleum,0
2016,1,MT,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,1074
2016,1,MT,"Combined Heat and Power, Electric Power",Total,41652
2016,1,MT,"Combined Heat and Power, Electric Power",Other Gases,1423
2016,1,MT,"Combined Heat and Power, Electric Power",Petroleum,40229
2016,1,MT,"Electric Generators, Independent Power Producers",Total,1676742
2016,1,MT,"Electric Generators, Independent Power Producers",Coal,1452342
2016,1,MT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,12125
2016,1,MT,"Electric Generators, Independent Power Producers",Natural Gas,6225
2016,1,MT,"Electric Generators, Independent Power Producers",Other,28860
2016,1,MT,"Electric Generators, Independent Power Producers",Petroleum,1471
2016,1,MT,"Electric Generators, Independent Power Producers",Wind,175719
2016,1,MT,"Electric Generators, Electric Utilities",Total,748007
2016,1,MT,"Electric Generators, Electric Utilities",Coal,26417
2016,1,MT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,630183
2016,1,MT,"Electric Generators, Electric Utilities",Natural Gas,70731
2016,1,MT,"Electric Generators, Electric Utilities",Petroleum,490
2016,1,MT,"Electric Generators, Electric Utilities",Wind,20185
2016,1,NC,Total Electric Power Industry,Total,12399211
2016,1,NC,Total Electric Power Industry,Coal,3827741
2016,1,NC,Total Electric Power Industry,Pumped Storage,0
2016,1,NC,Total Electric Power Industry,Hydroelectric Conventional,941856
2016,1,NC,Total Electric Power Industry,Natural Gas,3330489
2016,1,NC,Total Electric Power Industry,Nuclear,3859148
2016,1,NC,Total Electric Power Industry,Other,29137
2016,1,NC,Total Electric Power Industry,Petroleum,59604
2016,1,NC,Total Electric Power Industry,Solar Thermal and Photovoltaic,168961
2016,1,NC,Total Electric Power Industry,Other Biomass,43872
2016,1,NC,Total Electric Power Industry,Wood and Wood Derived Fuels,138401
2016,1,NC,"Combined Heat and Power, Industrial Power",Total,121687
2016,1,NC,"Combined Heat and Power, Industrial Power",Coal,22251
2016,1,NC,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,745
2016,1,NC,"Combined Heat and Power, Industrial Power",Natural Gas,11648
2016,1,NC,"Combined Heat and Power, Industrial Power",Other,0
2016,1,NC,"Combined Heat and Power, Industrial Power",Petroleum,734
2016,1,NC,"Combined Heat and Power, Industrial Power",Other Biomass,66
2016,1,NC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,86244
2016,1,NC,"Combined Heat and Power, Commercial Power",Total,23078
2016,1,NC,"Combined Heat and Power, Commercial Power",Coal,8537
2016,1,NC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,1597
2016,1,NC,"Combined Heat and Power, Commercial Power",Natural Gas,691
2016,1,NC,"Combined Heat and Power, Commercial Power",Petroleum,13
2016,1,NC,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,6358
2016,1,NC,"Combined Heat and Power, Commercial Power",Other Biomass,5881
2016,1,NC,"Combined Heat and Power, Electric Power",Total,75979
2016,1,NC,"Combined Heat and Power, Electric Power",Coal,32608
2016,1,NC,"Combined Heat and Power, Electric Power",Other,20132
2016,1,NC,"Combined Heat and Power, Electric Power",Petroleum,483
2016,1,NC,"Combined Heat and Power, Electric Power",Other Biomass,1456
2016,1,NC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,21299
2016,1,NC,"Electric Generators, Independent Power Producers",Total,598761
2016,1,NC,"Electric Generators, Independent Power Producers",Coal,4193
2016,1,NC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,8255
2016,1,NC,"Electric Generators, Independent Power Producers",Natural Gas,334243
2016,1,NC,"Electric Generators, Independent Power Producers",Other,9005
2016,1,NC,"Electric Generators, Independent Power Producers",Petroleum,25669
2016,1,NC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,150069
2016,1,NC,"Electric Generators, Independent Power Producers",Other Biomass,36469
2016,1,NC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,30858
2016,1,NC,"Electric Generators, Electric Utilities",Total,11579705
2016,1,NC,"Electric Generators, Electric Utilities",Coal,3760152
2016,1,NC,"Electric Generators, Electric Utilities",Pumped Storage,0
2016,1,NC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,931260
2016,1,NC,"Electric Generators, Electric Utilities",Natural Gas,2983907
2016,1,NC,"Electric Generators, Electric Utilities",Nuclear,3859148
2016,1,NC,"Electric Generators, Electric Utilities",Petroleum,32704
2016,1,NC,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,12534
2016,1,ND,Total Electric Power Industry,Total,3417418
2016,1,ND,Total Electric Power Industry,Coal,2641264
2016,1,ND,Total Electric Power Industry,Hydroelectric Conventional,163440
2016,1,ND,Total Electric Power Industry,Natural Gas,36825
2016,1,ND,Total Electric Power Industry,Other Gases,5483
2016,1,ND,Total Electric Power Industry,Other,2579
2016,1,ND,Total Electric Power Industry,Petroleum,1227
2016,1,ND,Total Electric Power Industry,Other Biomass,1833
2016,1,ND,Total Electric Power Industry,Wind,564768
2016,1,ND,"Combined Heat and Power, Industrial Power",Total,17424
2016,1,ND,"Combined Heat and Power, Industrial Power",Coal,6958
2016,1,ND,"Combined Heat and Power, Industrial Power",Natural Gas,3137
2016,1,ND,"Combined Heat and Power, Industrial Power",Other Gases,5483
2016,1,ND,"Combined Heat and Power, Industrial Power",Petroleum,14
2016,1,ND,"Combined Heat and Power, Industrial Power",Other Biomass,1833
2016,1,ND,"Combined Heat and Power, Commercial Power",Total,11
2016,1,ND,"Combined Heat and Power, Commercial Power",Petroleum,11
2016,1,ND,"Electric Generators, Independent Power Producers",Total,369581
2016,1,ND,"Electric Generators, Independent Power Producers",Wind,369581
2016,1,ND,"Electric Generators, Electric Utilities",Total,3030402
2016,1,ND,"Electric Generators, Electric Utilities",Coal,2634307
2016,1,ND,"Electric Generators, Electric Utilities",Hydroelectric Conventional,163440
2016,1,ND,"Electric Generators, Electric Utilities",Natural Gas,33688
2016,1,ND,"Electric Generators, Electric Utilities",Other,2579
2016,1,ND,"Electric Generators, Electric Utilities",Petroleum,1202
2016,1,ND,"Electric Generators, Electric Utilities",Wind,195187
2016,1,NE,Total Electric Power Industry,Total,3564616
2016,1,NE,Total Electric Power Industry,Coal,2203284
2016,1,NE,Total Electric Power Industry,Hydroelectric Conventional,93718
2016,1,NE,Total Electric Power Industry,Natural Gas,9493
2016,1,NE,Total Electric Power Industry,Nuclear,970127
2016,1,NE,Total Electric Power Industry,Other,0
2016,1,NE,Total Electric Power Industry,Petroleum,1417
2016,1,NE,Total Electric Power Industry,Other Biomass,7972
2016,1,NE,Total Electric Power Industry,Wind,278607
2016,1,NE,Total Electric Power Industry,Wood and Wood Derived Fuels,0
2016,1,NE,"Combined Heat and Power, Industrial Power",Total,32898
2016,1,NE,"Combined Heat and Power, Industrial Power",Coal,31445
2016,1,NE,"Combined Heat and Power, Industrial Power",Natural Gas,1453
2016,1,NE,"Combined Heat and Power, Industrial Power",Other,0
2016,1,NE,"Combined Heat and Power, Industrial Power",Other Biomass,0
2016,1,NE,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2016,1,NE,"Combined Heat and Power, Commercial Power",Total,1620
2016,1,NE,"Combined Heat and Power, Commercial Power",Natural Gas,107
2016,1,NE,"Combined Heat and Power, Commercial Power",Other Biomass,1513
2016,1,NE,"Electric Generators, Independent Power Producers",Total,261010
2016,1,NE,"Electric Generators, Independent Power Producers",Wind,261010
2016,1,NE,"Electric Generators, Electric Utilities",Total,3269088
2016,1,NE,"Electric Generators, Electric Utilities",Coal,2171839
2016,1,NE,"Electric Generators, Electric Utilities",Hydroelectric Conventional,93718
2016,1,NE,"Electric Generators, Electric Utilities",Natural Gas,7933
2016,1,NE,"Electric Generators, Electric Utilities",Nuclear,970127
2016,1,NE,"Electric Generators, Electric Utilities",Petroleum,1417
2016,1,NE,"Electric Generators, Electric Utilities",Other Biomass,6458
2016,1,NE,"Electric Generators, Electric Utilities",Wind,17597
2016,1,NH,Total Electric Power Industry,Total,1603645
2016,1,NH,Total Electric Power Industry,Coal,80415
2016,1,NH,Total Electric Power Industry,Hydroelectric Conventional,130042
2016,1,NH,Total Electric Power Industry,Natural Gas,312023
2016,1,NH,Total Electric Power Industry,Nuclear,873846
2016,1,NH,Total Electric Power Industry,Other,4487
2016,1,NH,Total Electric Power Industry,Petroleum,1588
2016,1,NH,Total Electric Power Industry,Other Biomass,10521
2016,1,NH,Total Electric Power Industry,Wind,47060
2016,1,NH,Total Electric Power Industry,Wood and Wood Derived Fuels,143663
2016,1,NH,"Combined Heat and Power, Industrial Power",Total,2725
2016,1,NH,"Combined Heat and Power, Industrial Power",Natural Gas,2718
2016,1,NH,"Combined Heat and Power, Industrial Power",Petroleum,7
2016,1,NH,"Combined Heat and Power, Commercial Power",Total,4890
2016,1,NH,"Combined Heat and Power, Commercial Power",Natural Gas,1396
2016,1,NH,"Combined Heat and Power, Commercial Power",Petroleum,804
2016,1,NH,"Combined Heat and Power, Commercial Power",Other Biomass,2690
2016,1,NH,"Electric Generators, Independent Power Producers",Total,1444479
2016,1,NH,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,90832
2016,1,NH,"Electric Generators, Independent Power Producers",Natural Gas,307884
2016,1,NH,"Electric Generators, Independent Power Producers",Nuclear,873846
2016,1,NH,"Electric Generators, Independent Power Producers",Other,4487
2016,1,NH,"Electric Generators, Independent Power Producers",Petroleum,34
2016,1,NH,"Electric Generators, Independent Power Producers",Other Biomass,7679
2016,1,NH,"Electric Generators, Independent Power Producers",Wind,47060
2016,1,NH,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,112658
2016,1,NH,"Electric Generators, Electric Utilities",Total,151551
2016,1,NH,"Electric Generators, Electric Utilities",Coal,80415
2016,1,NH,"Electric Generators, Electric Utilities",Hydroelectric Conventional,39209
2016,1,NH,"Electric Generators, Electric Utilities",Natural Gas,25
2016,1,NH,"Electric Generators, Electric Utilities",Petroleum,743
2016,1,NH,"Electric Generators, Electric Utilities",Other Biomass,153
2016,1,NH,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,31005
2016,1,NJ,Total Electric Power Industry,Total,6673979
2016,1,NJ,Total Electric Power Industry,Coal,120420
2016,1,NJ,Total Electric Power Industry,Pumped Storage,-17863
2016,1,NJ,Total Electric Power Industry,Hydroelectric Conventional,5684
2016,1,NJ,Total Electric Power Industry,Natural Gas,3212707
2016,1,NJ,Total Electric Power Industry,Nuclear,3138103
2016,1,NJ,Total Electric Power Industry,Other Gases,19046
2016,1,NJ,Total Electric Power Industry,Other,47845
2016,1,NJ,Total Electric Power Industry,Petroleum,17248
2016,1,NJ,Total Electric Power Industry,Solar Thermal and Photovoltaic,41469
2016,1,NJ,Total Electric Power Industry,Other Biomass,87200
2016,1,NJ,Total Electric Power Industry,Wind,2119
2016,1,NJ,"Combined Heat and Power, Industrial Power",Total,61792
2016,1,NJ,"Combined Heat and Power, Industrial Power",Natural Gas,35391
2016,1,NJ,"Combined Heat and Power, Industrial Power",Other Gases,19046
2016,1,NJ,"Combined Heat and Power, Industrial Power",Other,0
2016,1,NJ,"Combined Heat and Power, Industrial Power",Petroleum,7265
2016,1,NJ,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,90
2016,1,NJ,"Combined Heat and Power, Commercial Power",Total,53845
2016,1,NJ,"Combined Heat and Power, Commercial Power",Natural Gas,16915
2016,1,NJ,"Combined Heat and Power, Commercial Power",Other,12791
2016,1,NJ,"Combined Heat and Power, Commercial Power",Petroleum,46
2016,1,NJ,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,8250
2016,1,NJ,"Combined Heat and Power, Commercial Power",Other Biomass,15844
2016,1,NJ,"Combined Heat and Power, Electric Power",Total,703109
2016,1,NJ,"Combined Heat and Power, Electric Power",Coal,111904
2016,1,NJ,"Combined Heat and Power, Electric Power",Natural Gas,585041
2016,1,NJ,"Combined Heat and Power, Electric Power",Petroleum,1344
2016,1,NJ,"Combined Heat and Power, Electric Power",Other Biomass,4820
2016,1,NJ,"Electric Generators, Independent Power Producers",Total,5860152
2016,1,NJ,"Electric Generators, Independent Power Producers",Coal,8516
2016,1,NJ,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,5684
2016,1,NJ,"Electric Generators, Independent Power Producers",Natural Gas,2568252
2016,1,NJ,"Electric Generators, Independent Power Producers",Nuclear,3138103
2016,1,NJ,"Electric Generators, Independent Power Producers",Other,35054
2016,1,NJ,"Electric Generators, Independent Power Producers",Petroleum,8514
2016,1,NJ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,27373
2016,1,NJ,"Electric Generators, Independent Power Producers",Other Biomass,66536
2016,1,NJ,"Electric Generators, Independent Power Producers",Wind,2119
2016,1,NJ,"Electric Generators, Electric Utilities",Total,-4919
2016,1,NJ,"Electric Generators, Electric Utilities",Coal,0
2016,1,NJ,"Electric Generators, Electric Utilities",Pumped Storage,-17863
2016,1,NJ,"Electric Generators, Electric Utilities",Natural Gas,7109
2016,1,NJ,"Electric Generators, Electric Utilities",Petroleum,78
2016,1,NJ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,5757
2016,1,NM,Total Electric Power Industry,Total,2929995
2016,1,NM,Total Electric Power Industry,Coal,1715198
2016,1,NM,Total Electric Power Industry,Geothermal,1150
2016,1,NM,Total Electric Power Industry,Hydroelectric Conventional,11236
2016,1,NM,Total Electric Power Industry,Natural Gas,854611
2016,1,NM,Total Electric Power Industry,Other,67
